customer_id,name,email,signup_date,city,country,age,gender,age_was_missing,city_was_missing,gender_was_missing
873,Theresa Reilly,adamrodgers@example.net,2019-11-10,Toronto,Canada,59.0,F,False,False,False
874,Michael Wells,tara92@example.net,2022-03-24,Paris,France,21.0,F,False,False,False
875,Tammy Morgan,dennisrachel@example.org,2020-11-19,Chicago,USA,46.0,F,False,False,False
876,Audrey Johnson,seandavis@example.org,2021-03-27,Los Angeles,USA,43.0,F,False,False,False
877,Christie Fox,james18@example.com,2020-02-10,Munich,Germany,41.0,M,False,False,False
878,Tina Daugherty,ulee@example.net,2021-12-09,Melbourne,Australia,31.0,F,False,False,False
879,Terri Kerr,raymond65@example.com,2022-03-25,Bangkok,Thailand,23.0,F,False,False,False
880,Dustin Bell,fsawyer@example.org,2020-12-06,London,UK,46.0,Unknown,True,False,True
881,Jill Riddle,achandler@example.org,2023-08-10,Paris,France,55.0,M,False,False,False
882,Linda Thomas,thomas85@example.org,2022-11-04,Toronto,Canada,25.0,F,False,False,False
883,Leslie Bennett,ortizrobin@example.com,2020-05-12,New York,USA,75.0,F,False,False,False
884,Joel Bradley,jamescollier@example.com,2022-11-21,Unknown,UK,35.0,F,False,True,False
885,Amanda Mckenzie,troy73@example.org,2020-03-09,Munich,Germany,50.0,M,False,False,False
886,Brittany Evans,qmartinez@example.com,2019-10-17,Melbourne,Australia,40.0,F,False,False,False
887,John Watts,anthonyhubbard@example.com,2019-05-04,Chicago,USA,28.0,F,False,False,False
888,Andrea Reese DDS,ooneill@example.net,2024-04-19,Sydney,Australia,20.0,M,False,False,False
889,Michael Wilson,brucefrancisco@example.org,2021-01-07,Sydney,Australia,17.0,F,False,False,False
890,Joel Steele,frank45@example.com,2021-11-07,Manchester,UK,73.0,M,False,False,False
891,Tina Williams,alyssa18@example.org,2020-02-12,Chicago,USA,45.0,F,False,False,False
892,Catherine Davis,amybrennan@example.net,2021-12-20,Bangkok,Thailand,37.0,F,False,False,False
893,Denise Wolfe,cody95@example.org,2020-12-21,Sydney,Australia,56.0,Unknown,False,False,True
894,Joseph Watson,kjenkins@example.org,2023-07-21,Vancouver,Canada,56.0,Unknown,False,False,True
895,Jonathan Decker,butlersabrina@example.org,2024-04-17,New York,USA,33.0,F,False,False,False
896,Tammy Mendoza,hannah27@example.net,2019-06-29,Chicago,USA,49.0,M,False,False,False
897,Tracy Jackson,anthony13@example.org,2021-05-04,Toronto,Canada,52.0,M,False,False,False
898,Brenda Perez,jasonzavala@example.com,2021-07-08,London,UK,24.0,M,False,False,False
899,Rachel Jones,ctodd@example.org,2020-02-19,Singapore,Singapore,35.0,M,False,False,False
900,Ricky Palmer,harrisonrebekah@example.org,2024-02-05,Manchester,UK,57.0,F,False,False,False
901,Michael Webster,morajamie@example.org,2021-12-27,Munich,Germany,27.0,M,False,False,False
902,Gregory Davis,stacy55@example.org,2020-10-14,Singapore,Singapore,42.0,M,False,False,False
903,Phyllis Austin,garciabelinda@example.org,2024-03-26,Sydney,Australia,25.0,F,False,False,False
904,Michelle Brandt,rachelmedina@example.net,2022-06-07,Singapore,Singapore,33.0,M,False,False,False
905,Daniel Gordon,lrichardson@example.org,2022-11-08,Toronto,Canada,38.0,F,False,False,False
906,Tyler White,tina63@example.net,2022-05-23,Mumbai,India,61.0,F,False,False,False
907,Brian Rollins,owensapril@example.com,2019-10-09,Berlin,Germany,28.0,Unknown,False,False,True
908,Michele Hawkins,millertristan@example.com,2020-07-06,Bangkok,Thailand,30.0,M,False,False,False
909,Kyle Collins,aperez@example.com,2019-12-29,Los Angeles,USA,71.0,M,False,False,False
910,Mrs. Shannon Jacobson,xcrosby@example.org,2020-05-20,Bangkok,Thailand,41.0,M,False,False,False
911,Michael Powers,qkim@example.net,2020-10-02,Melbourne,Australia,55.0,M,False,False,False
912,Charles Morales,figueroapatricia@example.org,2023-11-29,Sydney,Australia,49.0,M,False,False,False
913,William Morgan,bmartinez@example.net,2020-05-18,Bangkok,Thailand,50.0,M,False,False,False
914,Dr. Ralph Wheeler DDS,qkelly@example.net,2023-04-17,Munich,Germany,19.0,M,False,False,False
915,Victoria Dixon,katrinarodriguez@example.com,2023-08-22,Singapore,Singapore,45.0,M,False,False,False
916,David Dunlap Jr.,greertyrone@example.org,2021-11-24,Melbourne,Australia,45.0,M,False,False,False
917,Janet Shelton,kevinhanson@example.org,2020-01-04,Los Angeles,USA,73.0,F,False,False,False
918,Kelly Vasquez,qharris@example.com,2019-02-21,Berlin,Germany,45.0,F,False,False,False
919,Dennis Cooper PhD,cisnerosanthony@example.com,2019-07-04,Berlin,Germany,36.0,M,False,False,False
920,Barbara Cole,cramos@example.org,2023-02-10,Melbourne,Australia,21.0,F,False,False,False
921,Matthew Chan,travistaylor@example.net,2022-12-19,Munich,Germany,62.0,Other,False,False,False
922,Phillip Carroll,rkeller@example.net,2022-02-01,Manchester,UK,18.0,M,False,False,False
923,Karen Dickerson,myerstroy@example.com,2023-11-02,Sydney,Australia,26.0,M,False,False,False
924,Heather Levine,bryan90@example.org,2020-09-22,Manchester,UK,62.0,M,False,False,False
925,Hannah Harmon,hubbardcolleen@example.com,2024-01-15,Los Angeles,USA,46.0,F,True,False,False
926,Gregory Howard,brian33@example.org,2023-10-18,Berlin,Germany,50.0,M,False,False,False
927,Leslie Lozano,meltondanny@example.org,2022-04-20,Toronto,Canada,45.0,M,False,False,False
928,Gabriel Murray,abradley@example.com,2023-12-12,Toronto,Canada,33.0,M,False,False,False
929,John Johnson,nicholas65@example.net,2020-01-14,New York,USA,19.0,M,False,False,False
930,John Vazquez,matthewshaw@example.net,2022-03-29,Sydney,Australia,35.0,F,False,False,False
931,Lucas Cox,karlwilliams@example.net,2019-11-27,Chicago,USA,55.0,M,False,False,False
932,Darrell Newton,robbinsbelinda@example.net,2019-12-30,Munich,Germany,63.0,F,False,False,False
933,Austin Solis,wsimmons@example.org,2020-10-23,Vancouver,Canada,73.0,F,False,False,False
934,Elizabeth Brock,ualvarado@example.org,2019-05-13,Munich,Germany,46.0,F,False,False,False
935,David Robertson,nicoleburton@example.net,2021-04-27,Munich,Germany,29.0,F,False,False,False
936,Laura Lewis,oadams@example.net,2024-06-28,Melbourne,Australia,49.0,M,False,False,False
937,Sarah Meadows,boydmichael@example.org,2023-06-03,Bangkok,Thailand,43.0,M,False,False,False
938,Paul Cannon,ejenkins@example.net,2020-12-25,Paris,France,55.0,M,False,False,False
939,Jason Colon,jonathanburke@example.com,2023-07-13,Berlin,Germany,72.0,Unknown,False,False,True
940,Chris Johnson,steven86@example.com,2019-08-31,New York,USA,45.0,M,False,False,False
941,Amanda Moore,anthonyclarke@example.com,2022-06-14,Singapore,Singapore,46.0,M,True,False,False
942,Casey Phelps,dcasey@example.org,2019-01-24,Toronto,Canada,28.0,F,False,False,False
943,Edward Brown,qmosley@example.net,2021-11-03,Vancouver,Canada,36.0,F,False,False,False
944,Jennifer Larsen,joelduncan@example.net,2023-01-23,Manchester,UK,55.0,F,False,False,False
945,Kelly Calderon,tyler13@example.net,2020-11-23,Mumbai,India,74.0,F,False,False,False
946,Robert Murphy,vshaffer@example.org,2022-07-08,Chicago,USA,73.0,M,False,False,False
947,Claudia Rodriguez,taragonzales@example.com,2021-04-27,Mumbai,India,69.0,M,False,False,False
948,Amy Ferguson,stewartrodney@example.net,2022-01-02,Munich,Germany,29.0,M,False,False,False
949,Donald Mueller,michaelbaldwin@example.com,2020-12-25,Singapore,Singapore,25.0,Unknown,False,False,True
950,Walter Obrien,vazquezkristina@example.org,2021-12-30,Sydney,Australia,52.0,F,False,False,False
951,James Fowler,rebecca18@example.org,2023-03-20,Singapore,Singapore,61.0,F,False,False,False
952,Jasmine Browning,qpennington@example.com,2021-10-14,Los Angeles,USA,39.0,F,False,False,False
953,Rodney Young,michelemartin@example.com,2019-12-25,Vancouver,Canada,39.0,M,False,False,False
954,Sherry Wang,rmccormick@example.org,2021-11-02,Berlin,Germany,67.0,F,False,False,False
955,Teresa Ruiz,vhouse@example.net,2021-09-17,Bangkok,Thailand,35.0,M,False,False,False
956,Thomas Garcia,hollyhunter@example.com,2024-04-05,Mumbai,India,59.0,F,False,False,False
957,Nicholas Kelley,shawn00@example.net,2023-01-01,Manchester,UK,46.0,M,True,False,False
958,Lorraine Gibbs,aarongonzalez@example.com,2023-11-21,Paris,France,37.0,M,False,False,False
959,Bradley Moore,melaniejennings@example.com,2023-03-07,Sydney,Australia,17.0,M,False,False,False
960,Shane Anderson,graceserrano@example.com,2020-02-15,London,UK,34.0,F,False,False,False
961,Jason White,kduffy@example.org,2020-07-12,Unknown,USA,26.0,M,False,True,False
962,Alexander Hansen,rebeccamccann@example.org,2019-07-29,Munich,Germany,50.0,F,False,False,False
963,Samuel Williams,jburke@example.org,2023-07-05,Melbourne,Australia,52.0,M,False,False,False
964,Carolyn Bradley,higginsryan@example.com,2022-01-12,London,UK,19.0,M,False,False,False
965,Kathleen Walker,jamesatkins@example.com,2021-02-24,Los Angeles,USA,21.0,M,False,False,False
966,Johnny Anderson,carolcarney@example.com,2022-07-13,Paris,France,55.0,F,False,False,False
967,Chelsey White,anthonycherry@example.org,2022-10-05,Singapore,Singapore,21.0,M,False,False,False
968,Susan Wood,emiller@example.org,2019-07-10,Chicago,USA,22.0,M,False,False,False
969,Valerie Sanders,jennifererickson@example.net,2021-08-21,Berlin,Germany,30.0,F,False,False,False
970,Angel Hawkins,cookjimmy@example.com,2021-03-13,London,UK,60.0,M,False,False,False
971,Teresa Coffey DDS,smithwilliam@example.com,2021-07-17,London,UK,17.0,M,False,False,False
972,James Wood,carpenterjorge@example.net,2019-12-16,Mumbai,India,65.0,M,False,False,False
973,Gerald Mcdonald Jr.,hthomas@example.com,2023-08-02,Manchester,UK,36.0,F,False,False,False
974,Carl Savage,julie64@example.com,2021-03-31,Berlin,Germany,42.0,F,False,False,False
975,Pam Baker,ryan25@example.net,2021-02-25,Berlin,Germany,37.0,F,False,False,False
976,Pamela Hernandez DVM,jbrown@example.org,2022-03-07,Manchester,UK,50.0,M,False,False,False
977,Andrew Green,fgraham@example.org,2024-03-21,Melbourne,Australia,69.0,M,False,False,False
978,William Hoffman,uvasquez@example.org,2019-07-19,Munich,Germany,27.0,M,False,False,False
979,Brandon Oneill,marybrady@example.com,2023-07-26,Sydney,Australia,65.0,M,False,False,False
980,Mary Lewis,foxashley@example.com,2019-07-05,New York,USA,68.0,M,False,False,False
981,Danielle Jimenez,clayanthony@example.net,2019-01-01,Singapore,Singapore,58.0,F,False,False,False
982,Mrs. Jacqueline Hickman,hooderic@example.org,2021-07-04,Paris,France,29.0,M,False,False,False
983,Michael Castillo,brooke05@example.org,2022-10-23,Bangkok,Thailand,74.0,Unknown,False,False,True
984,Tiffany Nguyen,jasonwilliams@example.net,2019-07-02,London,UK,16.0,M,False,False,False
985,Robert Manning,tammyglenn@example.org,2020-08-25,Mumbai,India,39.0,F,False,False,False
986,Daniel Price,wmitchell@example.net,2023-08-08,Munich,Germany,23.0,F,False,False,False
987,Edwin Owen,rebecca92@example.com,2022-04-23,Melbourne,Australia,56.0,F,False,False,False
988,Sandra Hunt,ygriffin@example.com,2020-03-08,Munich,Germany,46.0,M,False,False,False
989,Kyle Davis,nshepherd@example.org,2023-09-17,London,UK,25.0,F,False,False,False
990,Jeffery Williams,teresa32@example.com,2019-05-27,New York,USA,17.0,M,False,False,False
991,Maria Miller,zkim@example.com,2019-06-23,Chicago,USA,57.0,M,False,False,False
992,William Sutton,mckenzie86@example.com,2022-05-22,Melbourne,Australia,55.0,M,False,False,False
993,Kristen Lowery,dixonrobert@example.com,2021-02-26,Berlin,Germany,30.0,M,False,False,False
994,Laura King,brenda80@example.org,2023-02-05,Mumbai,India,61.0,M,False,False,False
995,Julie Hartman,awilliams@example.net,2019-03-10,London,UK,52.0,M,False,False,False
996,Kevin Gibson,qhanson@example.com,2019-06-13,Melbourne,Australia,62.0,Unknown,False,False,True
997,Shelby Lopez,christianhendrix@example.com,2020-07-26,Singapore,Singapore,49.0,F,False,False,False
998,Ashley Ferguson,fosteralexander@example.net,2022-07-15,Berlin,Germany,59.0,F,False,False,False
999,Michael Melton,nturner@example.com,2024-01-25,New York,USA,50.0,M,False,False,False
1000,Tracey Leonard,christopher20@example.org,2022-03-21,Berlin,Germany,42.0,F,False,False,False
1001,Alan Waller,clarkdeborah@example.net,2019-03-14,Chicago,USA,63.0,F,False,False,False
1002,Ryan Garrison,christophercarrillo@example.org,2021-08-27,Sydney,Australia,26.0,F,False,False,False
1003,Alex Martin,joannewallace@example.com,2022-07-02,Melbourne,Australia,34.0,F,False,False,False
1004,Scott Richards,kennethgallegos@example.com,2020-07-23,Singapore,Singapore,24.0,F,False,False,False
1005,Adam Mccoy,fpetty@example.net,2019-08-17,Melbourne,Australia,27.0,M,False,False,False
1006,Monique Duarte,freemantodd@example.net,2023-07-13,London,UK,32.0,F,False,False,False
1007,Taylor Stein,dhall@example.net,2023-11-01,Munich,Germany,37.0,M,False,False,False
1008,Kenneth Tran,patricia67@example.org,2019-11-12,Mumbai,India,64.0,F,False,False,False
1009,Todd Reed DDS,martinjessica@example.com,2023-01-26,Berlin,Germany,26.0,F,False,False,False
1010,David Robinson,sandra72@example.com,2020-06-25,Sydney,Australia,19.0,F,False,False,False
1011,Jeanette Butler,laura29@example.org,2024-04-26,Melbourne,Australia,30.0,M,False,False,False
1012,Paul Estrada,glenmoore@example.com,2021-12-22,Chicago,USA,16.0,F,False,False,False
1013,Jason Chaney,jimmy80@example.org,2024-05-23,London,UK,59.0,M,False,False,False
1014,Dean Rhodes,mariakline@example.org,2024-05-12,London,UK,55.0,F,False,False,False
1015,Gail Wilson,davidwalker@example.com,2023-07-02,Vancouver,Canada,32.0,M,False,False,False
1016,Rachel Hammond PhD,paula89@example.net,2020-05-10,Melbourne,Australia,65.0,M,False,False,False
1017,Anthony Shah,westes@example.org,2020-10-03,Chicago,USA,16.0,F,False,False,False
1018,Rachael Lynch,colonbobby@example.org,2021-12-11,Los Angeles,USA,59.0,F,False,False,False
1019,Bruce Harris,eric47@example.net,2019-03-11,Toronto,Canada,55.0,M,False,False,False
1020,Dr. Christian Cox PhD,allisonscott@example.com,2020-03-20,Mumbai,India,56.0,F,False,False,False
1021,Adriana Davenport,gpeterson@example.org,2019-09-24,Paris,France,58.0,M,False,False,False
1022,Jaime Fischer,crystal32@example.net,2024-01-10,Chicago,USA,60.0,M,False,False,False
1023,Darren Pham,dhardin@example.net,2022-08-01,Los Angeles,USA,75.0,M,False,False,False
1024,Heidi Johnson,kaylarobbins@example.net,2023-04-26,Sydney,Australia,32.0,M,False,False,False
1025,Angela Edwards,ryanlong@example.org,2021-03-06,Manchester,UK,19.0,F,False,False,False
1026,Margaret Orr,levinetina@example.net,2021-10-04,Los Angeles,USA,55.0,F,False,False,False
1027,Valerie Barnes,jennifer55@example.org,2023-04-24,Munich,Germany,29.0,F,False,False,False
1028,Stephanie Bishop,isabellagriffin@example.org,2019-07-31,Vancouver,Canada,20.0,M,False,False,False
1029,Lori Montgomery,zterry@example.net,2024-01-11,Unknown,USA,25.0,F,False,True,False
1030,Craig Turner,medinapeter@example.net,2020-06-29,Manchester,UK,60.0,F,False,False,False
1031,Beth Braun,jason88@example.com,2024-04-08,Melbourne,Australia,46.0,M,False,False,False
1032,Nicole Moore,zamoraamber@example.com,2019-05-24,Singapore,Singapore,46.0,M,True,False,False
1033,Raymond Barber,dennismckenzie@example.com,2019-09-06,Berlin,Germany,50.0,M,False,False,False
1034,Heather Williams,westashley@example.org,2019-04-24,Manchester,UK,57.0,Unknown,False,False,True
1035,William Trujillo,michaelmitchell@example.net,2023-09-19,Los Angeles,USA,64.0,F,False,False,False
1036,Brenda Gray,danielblack@example.org,2024-06-04,New York,USA,58.0,M,False,False,False
1037,Heather Garcia,fpoole@example.org,2022-11-11,Sydney,Australia,47.0,M,False,False,False
1038,Stephen Alvarez,rmiller@example.net,2019-03-15,Chicago,USA,17.0,M,False,False,False
1039,Justin Maxwell,breanna67@example.net,2023-06-12,Los Angeles,USA,57.0,M,False,False,False
1040,Katherine Mcpherson,drewmartinez@example.net,2024-06-02,Berlin,Germany,18.0,M,False,False,False
1041,Walter Palmer,bensonstanley@example.org,2019-08-31,Manchester,UK,67.0,Other,False,False,False
1042,Terry Wood,guzmanricky@example.org,2023-11-26,Mumbai,India,25.0,F,False,False,False
1043,Dylan Mills,watsonvickie@example.com,2019-10-17,Melbourne,Australia,46.0,M,True,False,False
1044,Alfred Thomas,twilliams@example.com,2022-12-07,Toronto,Canada,46.0,M,True,False,False
1045,Robert Burns,kelleycarlos@example.org,2023-06-14,Mumbai,India,45.0,F,False,False,False
1046,Kenneth Knight,kimberly79@example.org,2019-08-06,Mumbai,India,47.0,F,False,False,False
1047,Kathy Murray,jcontreras@example.net,2021-05-22,Toronto,Canada,67.0,F,False,False,False
1048,Robert Beck,zhughes@example.com,2024-06-21,Los Angeles,USA,50.0,M,False,False,False
1049,Tina Wu,debbie20@example.net,2019-04-04,Singapore,Singapore,27.0,F,False,False,False
1050,Patricia Parker,schneiderchristopher@example.net,2019-12-11,Manchester,UK,51.0,M,False,False,False
1051,Nina Bernard,karenshaw@example.org,2019-07-24,Chicago,USA,55.0,M,False,False,False
1052,Timothy White,hilljamie@example.net,2019-01-14,Los Angeles,USA,27.0,M,False,False,False
1053,Lauren Miller,richard07@example.org,2021-05-02,Vancouver,Canada,60.0,F,False,False,False
1054,Christopher Johnson,patrick11@example.org,2021-04-23,Berlin,Germany,27.0,F,False,False,False
1055,Dominique White,moorestephanie@example.net,2022-06-07,Berlin,Germany,56.0,F,False,False,False
1056,Lucas Nguyen,reeveskenneth@example.org,2020-04-27,Munich,Germany,23.0,M,False,False,False
1057,Jason Nguyen,hdavid@example.org,2023-04-08,Mumbai,India,48.0,M,False,False,False
1058,Paul Willis,gromero@example.com,2019-04-19,Vancouver,Canada,23.0,Unknown,False,False,True
1059,Debra Flores,bjones@example.com,2021-10-15,Berlin,Germany,26.0,M,False,False,False
1060,Susan Smith,sanchezangela@example.org,2020-03-05,Vancouver,Canada,32.0,M,False,False,False
1061,Jason Miller,kristathomas@example.net,2019-08-02,New York,USA,75.0,F,False,False,False
1062,Dr. Kimberly Henderson,dwilliams@example.net,2019-08-26,Munich,Germany,73.0,M,False,False,False
1063,William Smith,qnelson@example.net,2020-02-12,Manchester,UK,30.0,F,False,False,False
1064,Gregory Chen,brandon89@example.org,2021-04-24,Melbourne,Australia,40.0,M,False,False,False
1065,James Martinez,jessicalutz@example.com,2023-12-29,New York,USA,25.0,F,False,False,False
1066,Jonathan Pham,cynthia74@example.org,2019-10-07,London,UK,62.0,F,False,False,False
1067,Erica Clark,allen20@example.net,2019-09-18,London,UK,60.0,F,False,False,False
