customer_id,name,city,country,last_order_date,completed_orders,lifetime_revenue,days_since_last_order,customer_status
249,Anthony Dougherty,Mumbai,India,2023-03-02,1,78.3655,670,Inactive
171,Renee Bruce,Paris,France,2023-10-20,1,68.362,438,Inactive
1916,Jennifer Nguyen,Manchester,UK,2023-03-02,1,63.1394999999999,670,Inactive
746,April Johnson,Berlin,Germany,2024-06-13,1,61.15,201,Inactive
374,Wendy Camacho,New York,USA,2023-05-27,1,57.85,584,Inactive
1165,Blake Hardy,New York,USA,2024-01-04,1,54.35,362,Inactive
2438,Joshua Gallegos,Manchester,UK,2022-05-20,1,51.9775,956,Inactive
1446,Elizabeth Sanchez,Melbourne,Australia,2024-08-30,1,45.5335,123,Inactive
1053,Lauren Miller,Vancouver,Canada,2023-06-24,1,43.35,556,Inactive
1248,Madison Jones,Mumbai,India,2023-07-28,1,43.35,522,Inactive
757,Brittany Peterson,Toronto,Canada,2024-01-01,1,43.128,365,Inactive
55,Victoria Johnson,Vancouver,Canada,2022-01-16,1,41.76,1080,Inactive
1390,Steven Weiss,Paris,France,2022-07-07,1,35.67,908,Inactive
509,Maureen Hernandez,London,UK,2022-04-03,1,25.362000000000045,1003,Inactive
458,Rhonda Gutierrez,New York,USA,2022-11-03,1,22.600499999999997,789,Inactive
1752,Katherine Dunn,Singapore,Singapore,2024-09-22,2,18.69999999999999,100,Inactive
1848,Heather Thomas,Bangkok,Thailand,2024-04-29,1,17.97,246,Inactive
768,Pamela Ruiz,Munich,Germany,2022-02-14,1,16.813,1051,Inactive
1884,Craig Thomas,New York,USA,2023-03-07,1,14.73,665,Inactive
1821,John Henry,Mumbai,India,2022-11-11,1,11.576999999999998,781,Inactive
886,Brittany Evans,Melbourne,Australia,2023-04-09,1,10.242,632,Inactive
2044,Andrew Acosta,Melbourne,Australia,2023-10-29,1,6.81,429,Inactive
594,Kayla Jackson,Singapore,Singapore,2023-05-03,1,5.448,608,Inactive
647,Julie Pitts,Berlin,Germany,2022-06-04,1,-18.107999999999976,941,Inactive
903,Phyllis Austin,Sydney,Australia,2024-08-24,3,-19.272999999999985,129,Inactive
1953,Carmen Perez,Los Angeles,USA,2023-04-19,1,-32.631,622,Inactive
1601,Kelli Shepard,Singapore,Singapore,2024-08-24,3,-47.75450000000005,129,Inactive
129,Michael Santos,Melbourne,Australia,2023-06-15,2,-48.25699999999994,565,Inactive
1153,Austin Robinson,Berlin,Germany,2022-10-13,2,-67.60750000000002,810,Inactive
1238,Victor Wright,Chicago,USA,2024-09-17,1,-80.06,105,Inactive
2410,Crystal Carlson,Berlin,Germany,2024-09-28,2,-107.43,94,Inactive
1988,Victoria Peterson,Los Angeles,USA,2024-03-31,2,-127.82000000000005,275,Inactive
1069,James Miller PhD,Chicago,USA,2023-11-11,1,-162.75,416,Inactive
559,Allison Love,Los Angeles,USA,2024-06-23,1,-187.8,191,Inactive
1003,Alex Martin,Melbourne,Australia,2023-07-03,2,-206.4025,547,Inactive
503,Alicia Norris,Bangkok,Thailand,2022-11-17,1,-247.06,775,Inactive
1933,Christine Arroyo,Melbourne,Australia,2024-07-15,1,-295.88800000000003,169,Inactive
525,Andrew Dunn,Mumbai,India,2024-06-15,2,-321.75800000000004,199,Inactive
1523,Lisa Flynn,Mumbai,India,2023-05-16,2,-338.785,595,Inactive
2335,Joshua Guerrero,Munich,Germany,2022-06-21,1,-363.16,924,Inactive
2100,Brendan Meyer,Toronto,Canada,2022-09-18,1,-426.525,835,Inactive
1219,Tracy Sims,London,UK,2022-09-09,1,-536.46,844,Inactive
107,Dennis Moody,London,UK,2024-04-21,1,-550.053,254,Inactive
445,Mrs. Stacey Davis,Singapore,Singapore,2023-07-12,1,-559.7550000000001,538,Inactive
427,Daniel Lopez,Mumbai,India,2022-12-14,1,-576.973,748,Inactive
1024,Heidi Johnson,Sydney,Australia,2023-10-09,1,-588.6769999999999,449,Inactive
1780,Hailey Beltran,Los Angeles,USA,2023-10-18,1,-704.75,440,Inactive
297,Shaun Cannon,Munich,Germany,2022-11-26,1,-773.71,766,Inactive
1240,James Novak,New York,USA,2023-07-01,1,-943.9,549,Inactive
2500,Michael Cross DDS,Bangkok,Thailand,2024-04-09,3,-5233.511,266,Inactive
824,George Le,,Germany,2023-02-14,3,-5953.7525,686,Inactive
2471,Ernest Bernard,London,UK,2024-03-17,2,-27575.4585,289,Inactive
230,Laura Moreno,Los Angeles,USA,2024-05-28,3,-33318.041,217,Inactive
926,Gregory Howard,Berlin,Germany,2024-03-17,1,-34379.53,289,Inactive
2153,Shannon Castro,Sydney,Australia,2024-10-17,3,4936.7919999999995,75,Active
861,Mr. Bryan Mckinney,Munich,Germany,2024-12-15,3,4903.175,16,Active
281,Cathy Taylor,Mumbai,India,2024-12-11,2,4900.442,20,Active
665,Lauren Vazquez,Singapore,Singapore,2024-11-14,4,4884.4555,47,Active
405,Cassidy Horne,Sydney,Australia,2024-10-04,5,4798.8585,88,Active
2233,Kyle Myers,Melbourne,Australia,2024-10-10,3,4744.664,82,Active
736,Lisa Snyder,Melbourne,Australia,2024-12-19,4,4741.894,12,Active
1266,Nancy Hamilton,Los Angeles,USA,2024-12-25,4,4718.655,6,Active
1111,Dr. John Perkins,Bangkok,Thailand,2024-10-10,3,4687.6635,82,Active
1103,Christopher Green,Bangkok,Thailand,2024-11-07,3,4657.1025,54,Active
91,Robert Peterson,Toronto,Canada,2024-10-10,2,4644.121499999999,82,Active
2490,Vanessa Harris,Toronto,Canada,2024-12-31,5,4642.7744999999995,0,Active
1099,David Hanson,Bangkok,Thailand,2024-10-04,4,4617.6415,88,Active
1972,Lisa Johnson,Paris,France,2024-12-19,6,4614.079,12,Active
2074,Michelle Butler,Manchester,UK,2024-10-07,6,4530.6494999999995,85,Active
1237,Samantha Jacobs,London,UK,2024-12-17,4,4516.1275,14,Active
579,Donna Marshall,Toronto,Canada,2024-10-22,3,4510.504,70,Active
912,Charles Morales,Sydney,Australia,2024-11-11,3,4509.0275,50,Active
805,Megan Kaiser,Vancouver,Canada,2024-12-10,3,4506.3605,21,Active
1230,Heidi Stephens,Vancouver,Canada,2024-11-09,4,4499.4105,52,Active
432,William Moreno,Chicago,USA,2024-12-10,7,4464.466,21,Active
15,Rebecca Henderson,Bangkok,Thailand,2024-10-24,4,4439.5185,68,Active
2070,Jonathan Barrett,,USA,2024-10-14,3,4437.305,78,Active
2012,Harry Hill,Mumbai,India,2024-11-02,4,4420.906,59,Active
1759,Courtney Arias,London,UK,2024-10-11,4,4417.706999999999,81,Active
787,Robert Cruz,Manchester,UK,2024-12-28,2,4405.01,3,Active
889,Michael Wilson,Sydney,Australia,2024-12-22,5,4398.862,9,Active
1124,Gina Barnes,Melbourne,Australia,2024-10-13,3,4398.7845,79,Active
1839,Tiffany Peterson,Paris,France,2024-10-08,4,4359.449,84,Active
797,Michael Washington,Vancouver,Canada,2024-11-11,5,4345.113,50,Active
145,Brenda Levy,Singapore,Singapore,2024-11-13,3,4338.0675,48,Active
1534,Tiffany Williams,Manchester,UK,2024-12-20,3,4336.627,11,Active
1383,Mr. Joshua Moore,Manchester,UK,2024-10-27,5,4291.1195,65,Active
1108,Charles Wright,Paris,France,2024-12-13,4,4290.892,18,Active
686,William Lewis,Singapore,Singapore,2024-12-18,3,4289.072,13,Active
209,Raven Taylor,Vancouver,Canada,2024-12-22,3,4274.2275,9,Active
888,Andrea Reese DDS,Sydney,Australia,2024-12-30,4,4269.385499999999,1,Active
1650,Arthur Roberts,Munich,Germany,2024-10-21,3,4251.0905,71,Active
316,Kelly Combs,Munich,Germany,2024-11-17,3,4222.8,44,Active
2414,Lisa Reynolds,Toronto,Canada,2024-12-10,2,4203.676,21,Active
580,Victor Holden,Paris,France,2024-10-15,3,4181.4605,77,Active
1464,Luis Powell,Bangkok,Thailand,2024-12-12,2,4156.568,19,Active
604,Donald Becker,Paris,France,2024-10-25,3,4133.367,67,Active
152,Teresa Ramirez,London,UK,2024-11-25,5,4114.747,36,Active
420,Amanda Huff,Chicago,USA,2024-11-23,3,4106.954,38,Active
89,Samuel Rivas,London,UK,2024-11-09,6,4099.0865,52,Active
2199,Joshua Shepard,London,UK,2024-12-27,1,4094.067,4,Active
2257,Kristin Ferguson,London,UK,2024-12-07,4,4078.1525,24,Active
1498,Mary Johnson,Chicago,USA,2024-10-05,4,4074.0190000000002,87,Active
869,Caitlyn Nichols,Melbourne,Australia,2024-10-03,4,4071.1725,89,Active
1258,Jeffrey Gonzalez,Paris,France,2024-12-04,2,4060.3300000000004,27,Active
1909,Miss Kimberly Holloway,Los Angeles,USA,2024-10-29,2,4057.817,63,Active
821,Heather Miller,Vancouver,Canada,2024-11-17,3,4056.09,44,Active
775,Kyle Nguyen,Vancouver,Canada,2024-12-28,4,4050.726,3,Active
656,Katherine Flores,Munich,Germany,2024-11-09,4,4041.4,52,Active
2225,Sonya Miranda,Los Angeles,USA,2024-10-09,3,4035.4265,83,Active
30,Connor West,Los Angeles,USA,2024-11-09,2,4031.8635,52,Active
2164,Brittany Barnett,Berlin,Germany,2024-12-05,5,4016.8990000000003,26,Active
650,Adam Mills,,USA,2024-10-15,3,3961.019,77,Active
2138,Jacob Johnson,London,UK,2024-10-03,3,3952.8915,89,Active
1142,Kari Jones,Melbourne,Australia,2024-12-30,3,3950.0899999999997,1,Active
1688,Lee Arnold,Singapore,Singapore,2024-12-05,2,3942.264,26,Active
957,Nicholas Kelley,Manchester,UK,2024-12-30,3,3923.5660000000003,1,Active
2034,Elizabeth Brown,Paris,France,2024-10-06,3,3919.5575,86,Active
1198,Tina Olson,Manchester,UK,2024-12-01,4,3914.9515,30,Active
263,Jeremy Barnes,Munich,Germany,2024-11-02,4,3901.3199999999997,59,Active
2315,Patrick Snyder,Toronto,Canada,2024-10-08,5,3900.9410000000003,84,Active
84,Michael Burton,Toronto,Canada,2024-12-22,2,3900.069,9,Active
244,Travis Wise,Vancouver,Canada,2024-11-17,2,3898.679,44,Active
1932,Sarah Robinson,Chicago,USA,2024-11-21,2,3881.937,40,Active
2384,Paul Lane,Singapore,Singapore,2024-10-25,4,3866.7895,67,Active
202,Cynthia Wallace,Berlin,Germany,2024-11-26,2,3854.732,35,Active
1151,Barbara Lewis,Vancouver,Canada,2024-12-05,4,3826.3075,26,Active
1115,Emily Reyes,Los Angeles,USA,2024-12-18,4,3824.864,13,Active
265,Matthew Fox,Munich,Germany,2024-12-13,3,3810.489,18,Active
632,Kenneth Perez,London,UK,2024-12-26,4,3806.1335,5,Active
2150,Cindy Cole,Vancouver,Canada,2024-11-11,4,3801.4615,50,Active
1788,Hector Anderson,Toronto,Canada,2024-12-19,4,3801.2295,12,Active
2297,Eric Rosales,Los Angeles,USA,2024-12-08,3,3799.976,23,Active
2135,Peter Patel,Melbourne,Australia,2024-11-06,2,3777.1690000000003,55,Active
1845,Amanda Gardner,Sydney,Australia,2024-10-26,2,3760.3035,66,Active
2292,Sarah Roberts,Toronto,Canada,2024-11-26,6,3728.713,35,Active
2018,Edward Garrison,Mumbai,India,2024-10-24,4,3719.0015000000003,68,Active
1921,Sheila Perez,New York,USA,2024-10-19,3,3713.1415,73,Active
1441,Linda Thompson,Berlin,Germany,2024-12-02,2,3712.7895,29,Active
1260,Kimberly Adams,Manchester,UK,2024-12-12,4,3692.2875,19,Active
972,James Wood,Mumbai,India,2024-10-08,3,3680.682,84,Active
624,Blake Sosa,Los Angeles,USA,2024-10-25,7,3679.9005,67,Active
471,Jeremy Mcintyre,Melbourne,Australia,2024-10-28,4,3657.336,64,Active
605,Justin Webb,Manchester,UK,2024-10-17,3,3584.248,75,Active
1794,Angela Steele,New York,USA,2024-12-19,3,3577.76,12,Active
1625,John Bennett,New York,USA,2024-11-20,3,3567.9345,41,Active
830,Erica Oconnell,Melbourne,Australia,2024-12-23,4,3564.258,8,Active
2275,Sydney Lopez,Bangkok,Thailand,2024-11-29,5,3560.117,32,Active
1039,Justin Maxwell,Los Angeles,USA,2024-11-04,2,3549.482,57,Active
1657,Sarah Davis,Singapore,Singapore,2024-12-27,2,3539.1025,4,Active
2323,Michele Watson,Melbourne,Australia,2024-12-31,3,3537.6175,0,Active
1728,Ray Lawrence,Singapore,Singapore,2024-11-23,2,3537.26,38,Active
2021,Richard Ferguson,Bangkok,Thailand,2024-10-10,3,3527.4,82,Active
1073,Lori Stokes,Bangkok,Thailand,2024-11-02,3,3515.902,59,Active
1145,Miguel Stafford,Munich,Germany,2024-10-14,3,3513.327,78,Active
1443,Keith Fuller,Los Angeles,USA,2024-10-05,4,3510.0905,87,Active
756,Paula Gentry,New York,USA,2024-12-13,3,3509.63,18,Active
1201,Tammy Schultz,Vancouver,Canada,2024-11-01,2,3484.065,60,Active
1587,Shannon Morris,Munich,Germany,2024-10-11,4,3483.502,81,Active
578,Kimberly Valdez,Mumbai,India,2024-11-25,2,3481.1125,36,Active
2456,Rachel Hill,Singapore,Singapore,2024-12-23,2,3475.5535,8,Active
1070,Caleb Stanton,Toronto,Canada,2024-12-09,5,3458.9595,22,Active
1573,Dr. David Murray MD,London,UK,2024-12-02,4,3457.5845,29,Active
1235,Steven Ross,New York,USA,2024-12-02,2,3451.121,29,Active
518,Arthur Pena,New York,USA,2024-11-07,2,3450.6214999999997,54,Active
2239,Daniel Ferrell,Sydney,Australia,2024-11-29,4,3445.1175,32,Active
2396,Carla Hoover,Melbourne,Australia,2024-10-17,2,3445.0280000000002,75,Active
387,Alejandra Santos,Los Angeles,USA,2024-11-04,4,3434.5125000000003,57,Active
1631,Karen Green,Bangkok,Thailand,2024-10-07,3,3431.548,85,Active
500,Katherine Christensen MD,Los Angeles,USA,2024-12-08,3,3423.1035,23,Active
1708,Mr. Lawrence Brooks,Paris,France,2024-10-29,4,3415.3295000000003,63,Active
2467,Rachael Jones,London,UK,2024-10-22,3,3402.5245,70,Active
2272,Christina Gomez,Berlin,Germany,2024-10-09,4,3392.3195,83,Active
541,James Brown,Manchester,UK,2024-11-27,3,3390.2400000000002,34,Active
2305,Richard Yoder,Singapore,Singapore,2024-12-30,3,3378.8800000000006,1,Active
2269,Derrick Johnson,Berlin,Germany,2024-11-02,2,3365.7875,59,Active
2411,Michael Martinez,Melbourne,Australia,2024-12-06,2,3362.239,25,Active
25,Crystal Robinson,Bangkok,Thailand,2024-11-28,2,3351.4269999999997,33,Active
2033,Julie Perry,Mumbai,India,2024-10-16,3,3333.8355,76,Active
291,Jennifer Velasquez,Bangkok,Thailand,2024-12-30,2,3327.126,1,Active
2439,Alexandra Hodge,Berlin,Germany,2024-12-15,2,3319.4115,16,Active
1757,Brittany Heath,Chicago,USA,2024-10-08,3,3303.9155,84,Active
246,Melinda Evans,Melbourne,Australia,2024-10-27,3,3300.967,65,Active
1591,Melissa Grant,New York,USA,2024-12-17,4,3276.211,14,Active
1408,Cynthia Woods,Vancouver,Canada,2024-10-14,4,3274.906,78,Active
494,Abigail Hill,Sydney,Australia,2024-12-22,4,3272.076,9,Active
555,Jaime Lang,Melbourne,Australia,2024-10-09,2,3248.671,83,Active
2265,Amy Burton,Vancouver,Canada,2024-12-31,2,3230.341,0,Active
1718,Jose York,New York,USA,2024-10-11,2,3219.721,81,Active
1048,Robert Beck,Los Angeles,USA,2024-10-10,3,3217.5969999999998,82,Active
1394,Janice Guzman,Los Angeles,USA,2024-11-28,2,3215.2264999999998,33,Active
2470,Abigail Acevedo,Bangkok,Thailand,2024-11-04,1,3170.264,57,Active
1287,Dorothy Bowman,Berlin,Germany,2024-11-29,3,3135.6385,32,Active
654,Kellie Marsh,London,UK,2024-12-24,2,3119.0350000000003,7,Active
352,Todd Thomas,London,UK,2024-11-09,2,3112.122,52,Active
1128,Michael Thompson,Chicago,USA,2024-10-22,2,3099.238,70,Active
1883,Michael Hancock,London,UK,2024-10-30,2,3092.55,62,Active
2027,Jennifer Warren,Los Angeles,USA,2024-12-17,2,3091.8540000000003,14,Active
708,Charlotte Mason,Sydney,Australia,2024-12-29,3,3090.838,2,Active
1022,Jaime Fischer,Chicago,USA,2024-11-09,2,3087.778,52,Active
417,Dillon Jones,Singapore,Singapore,2024-10-18,3,3067.3720000000003,74,Active
1814,Michael Lawrence,Bangkok,Thailand,2024-11-15,2,3063.6475,46,Active
2162,Richard Goodman,,Canada,2024-10-12,2,3056.033,80,Active
293,Randy Cannon,Berlin,Germany,2024-11-22,4,3034.6670000000004,39,Active
1150,Gabriel Hart,Paris,France,2024-11-29,2,3028.194,32,Active
1791,David Smith,Toronto,Canada,2024-11-11,2,3024.3375,50,Active
1407,Stacy Church,London,UK,2024-11-21,2,2986.782,40,Active
1434,Kevin Miles,Berlin,Germany,2024-10-06,2,2973.6345,86,Active
2461,Jenna Watson,Sydney,Australia,2024-12-30,4,2972.0775,1,Active
2452,David Small,Mumbai,India,2024-12-05,5,2963.6800000000003,26,Active
2278,Matthew Stone,Melbourne,Australia,2024-12-03,3,2954.961,28,Active
2488,Laura Grimes,Mumbai,India,2024-11-16,1,2953.9120000000003,45,Active
1784,Jared Howell,Sydney,Australia,2024-11-07,3,2953.2290000000003,54,Active
794,Mary Carter,Melbourne,Australia,2024-11-30,2,2952.64,31,Active
1406,Christopher Taylor,Singapore,Singapore,2024-10-31,3,2948.508,61,Active
548,Justin Anderson,Paris,France,2024-11-03,3,2924.859,58,Active
1380,John Johnson,Paris,France,2024-12-08,4,2897.87,23,Active
407,Michael Williams,Paris,France,2024-10-11,3,2896.67,81,Active
1225,Shannon Medina,Chicago,USA,2024-10-28,3,2884.36,64,Active
1528,Lisa Mcknight,Toronto,Canada,2024-11-11,3,2873.086,50,Active
487,Sarah Pittman,Singapore,Singapore,2024-12-28,3,2870.568,3,Active
1766,Alexandra Wilson,Singapore,Singapore,2024-10-15,2,2870.434,77,Active
253,Stephen Luna,Vancouver,Canada,2024-11-25,4,2869.17,36,Active
1779,Thomas Pham,Paris,France,2024-12-22,3,2866.1185,9,Active
2497,Anthony Velasquez,Paris,France,2024-12-24,4,2861.087,7,Active
288,Stephanie Harris,Melbourne,Australia,2024-11-13,3,2843.438,48,Active
334,Emily Rodriguez,London,UK,2024-11-29,3,2823.44,32,Active
483,Stephanie Evans,Sydney,Australia,2024-10-21,3,2820.9719999999998,71,Active
1947,Hannah Thompson,Chicago,USA,2024-12-13,3,2812.697,18,Active
1264,Tammy Cameron,Mumbai,India,2024-12-31,2,2803.57,0,Active
1559,Susan Rivera,Vancouver,Canada,2024-11-03,4,2795.113,58,Active
1941,Brittany Brown,Vancouver,Canada,2024-11-25,4,2793.9115,36,Active
1364,Susan Garcia,Bangkok,Thailand,2024-10-11,1,2777.0115,81,Active
998,Ashley Ferguson,Berlin,Germany,2024-12-16,3,2745.0170000000003,15,Active
2175,Michael Montgomery,Manchester,UK,2024-10-26,2,2738.6165,66,Active
2176,Monica Russell,Munich,Germany,2024-12-22,2,2731.3985,9,Active
64,Angel Riggs,Chicago,USA,2024-10-27,3,2726.352,65,Active
5,Gabrielle Davis,Chicago,USA,2024-10-20,1,2723.514,72,Active
2189,Bradley Brady,Toronto,Canada,2024-12-01,4,2719.903,30,Active
1602,Corey Juarez,Chicago,USA,2024-11-23,4,2702.357,38,Active
1843,Lisa Jackson,Chicago,USA,2024-12-21,4,2672.75,10,Active
1244,Jose Moore,London,UK,2024-10-24,3,2663.585,68,Active
909,Kyle Collins,Los Angeles,USA,2024-12-17,2,2660.32,14,Active
740,Matthew Graves,Chicago,USA,2024-10-13,4,2658.9404999999997,79,Active
373,Kenneth Farley,Toronto,Canada,2024-10-22,3,2657.7729999999997,70,Active
222,Jessica Ross,Chicago,USA,2024-10-31,4,2634.1675,61,Active
1040,Katherine Mcpherson,Berlin,Germany,2024-12-06,2,2632.5315,25,Active
1300,Sarah Miller,Melbourne,Australia,2024-11-01,3,2613.8875,60,Active
310,Jennifer Allen,Paris,France,2024-11-27,3,2600.427,34,Active
1068,Steven Chambers,Berlin,Germany,2024-10-29,3,2596.2599999999998,63,Active
819,Tina Davis,Toronto,Canada,2024-12-28,3,2578.627,3,Active
2,Angie Henderson,Sydney,Australia,2024-10-13,2,2567.687,79,Active
749,Keith Choi,New York,USA,2024-11-03,3,2567.6335,58,Active
82,Jacob Obrien,Sydney,Australia,2024-10-11,3,2565.237,81,Active
391,Katrina Adkins,Mumbai,India,2024-11-07,3,2557.296,54,Active
1154,Wanda Jefferson,Paris,France,2024-12-31,5,2547.351,0,Active
704,Alicia Aguilar,Melbourne,Australia,2024-11-18,3,2533.783,43,Active
626,Phillip Dixon,,UK,2024-10-15,3,2521.3134999999997,77,Active
53,Matthew Ross,Los Angeles,USA,2024-12-23,3,2520.053,8,Active
1550,Audrey Marshall,Paris,France,2024-10-10,3,2501.2065000000002,82,Active
1787,Angela Davis,Vancouver,Canada,2024-10-15,4,2489.571,77,Active
358,Rebecca Herrera,Toronto,Canada,2024-10-30,2,2488.7400000000002,62,Active
2235,Nichole Vasquez,Singapore,Singapore,2024-12-24,2,2485.672,7,Active
2170,John Russell,London,UK,2024-10-13,4,2481.837,79,Active
882,Linda Thomas,Toronto,Canada,2024-10-25,3,2473.3835,67,Active
1136,Luke Reynolds,Melbourne,Australia,2024-12-31,2,2463.551,0,Active
20,Linda Burns,Munich,Germany,2024-12-30,2,2447.23,1,Active
1969,Ryan Gonzalez,Manchester,UK,2024-11-04,2,2444.323,57,Active
54,Meghan Anthony,Vancouver,Canada,2024-10-20,4,2441.4539999999997,72,Active
33,Carmen Smith,Bangkok,Thailand,2024-11-02,3,2435.81,59,Active
752,Kristen Smith,Mumbai,India,2024-12-03,4,2409.7955,28,Active
932,Darrell Newton,Munich,Germany,2024-11-16,2,2390.014,45,Active
2252,Kathleen Mccullough,Melbourne,Australia,2024-10-06,3,2384.552,86,Active
186,Craig Morrison,Sydney,Australia,2024-12-05,3,2378.4045,26,Active
2432,Craig Beard,Manchester,UK,2024-11-11,1,2372.2709999999997,50,Active
195,Nathaniel Douglas,New York,USA,2024-10-07,4,2360.1699999999996,85,Active
2123,Mary Burns,Bangkok,Thailand,2024-12-29,1,2344.7495,2,Active
1525,Jason Cannon,Singapore,Singapore,2024-12-31,2,2343.8925,0,Active
200,Kimberly Rodgers,Los Angeles,USA,2024-12-28,2,2318.17,3,Active
2201,Richard Smith,Melbourne,Australia,2024-11-23,2,2300.8125,38,Active
2383,Leslie Moody,Chicago,USA,2024-11-29,2,2296.0964999999997,32,Active
1345,Joel Davis,Manchester,UK,2024-10-27,2,2280.92,65,Active
2142,Ariel Gordon,Mumbai,India,2024-10-03,2,2239.691,89,Active
545,Juan Smith,Singapore,Singapore,2024-10-27,2,2225.1145,65,Active
1939,Melanie Johnson,,Thailand,2024-10-22,1,2222.36,70,Active
732,Joseph Cruz,Paris,France,2024-12-05,2,2221.2999999999997,26,Active
1399,Joseph Rose,Berlin,Germany,2024-10-31,3,2199.995,61,Active
693,Karl Murphy,Sydney,Australia,2024-10-25,3,2189.638,67,Active
1810,Laura Brooks,Chicago,USA,2024-12-01,2,2186.3959999999997,30,Active
1542,Jonathon Hill,Los Angeles,USA,2024-10-05,2,2177.087,87,Active
614,Krista Barber,Chicago,USA,2024-10-14,1,2172.885,78,Active
723,Timothy Duke,Vancouver,Canada,2024-11-19,2,2171.5665,42,Active
1252,Traci Craig,Los Angeles,USA,2024-10-31,3,2167.7505,61,Active
2019,Laura Logan,Munich,Germany,2024-10-18,4,2152.8145,74,Active
810,Tammy Hill,Chicago,USA,2024-10-30,4,2151.857,62,Active
1123,Charles Russo,Paris,France,2024-12-02,2,2134.2215,29,Active
37,Cynthia Wilson,Vancouver,Canada,2024-10-06,2,2112.579,86,Active
829,Robert Simmons,,USA,2024-12-26,4,2110.08,5,Active
1751,Douglas Mack,Vancouver,Canada,2024-12-07,2,2104.842,24,Active
1093,Eric Graham,Vancouver,Canada,2024-10-06,3,2099.577,86,Active
987,Edwin Owen,Melbourne,Australia,2024-12-05,2,2094.748,26,Active
2267,Beverly Black,Melbourne,Australia,2024-12-18,3,2094.4539999999997,13,Active
1966,Carl Huffman,Chicago,USA,2024-12-25,3,2094.3275,6,Active
468,Amanda Preston,London,UK,2024-11-05,2,2083.3685,56,Active
70,Jeremiah Reeves,Los Angeles,USA,2024-11-30,4,2082.4055,31,Active
2026,Mrs. Donna Rice,Melbourne,Australia,2024-12-22,2,2079.004,9,Active
1599,Mark Brown,Chicago,USA,2024-10-16,2,2045.464,76,Active
710,Harold Garrett,Vancouver,Canada,2024-12-09,2,2043.7350000000001,22,Active
475,Madison Martinez,Singapore,Singapore,2024-11-17,3,2031.6564999999998,44,Active
1101,Brenda Alexander,London,UK,2024-11-23,2,2021.036,38,Active
1000,Tracey Leonard,Berlin,Germany,2024-10-07,3,2017.1165,85,Active
1880,Charles Hardin,Toronto,Canada,2024-12-14,3,2007.0535,17,Active
985,Robert Manning,Mumbai,India,2024-12-21,2,1996.9,10,Active
1504,Derrick King,Paris,France,2024-11-01,3,1995.063,60,Active
216,James Burgess,Vancouver,Canada,2024-11-23,2,1991.7800000000002,38,Active
817,Jared Luna,Mumbai,India,2024-12-04,5,1986.7299999999998,27,Active
945,Kelly Calderon,Mumbai,India,2024-10-11,2,1986.6999999999998,81,Active
300,Donna Cabrera,Sydney,Australia,2024-11-20,3,1982.87,41,Active
1775,Maria Garcia,New York,USA,2024-12-13,3,1982.166,18,Active
606,David Logan,Mumbai,India,2024-10-27,2,1982.0294999999999,65,Active
2493,Sierra Allen,Munich,Germany,2024-11-07,2,1980.2075,54,Active
466,Sharon Beard,Toronto,Canada,2024-11-11,5,1977.465,50,Active
1826,Cody Walker,Chicago,USA,2024-10-04,2,1974.7415,88,Active
1804,Kyle Blake,Berlin,Germany,2024-12-13,1,1963.973,18,Active
586,Heather Parrish,Singapore,Singapore,2024-12-31,2,1962.093,0,Active
35,Lauren Daniels,New York,USA,2024-12-05,3,1961.15,26,Active
896,Tammy Mendoza,Chicago,USA,2024-12-23,1,1957.916,8,Active
90,Mary Rogers,Melbourne,Australia,2024-12-19,3,1950.4715,12,Active
1689,Brandi Turner,Mumbai,India,2024-12-31,2,1949.9215,0,Active
788,Dr. Michael Adams DVM,Munich,Germany,2024-10-24,2,1931.416,68,Active
2069,Corey Jones,Melbourne,Australia,2024-11-10,3,1926.184,51,Active
2220,Stephanie Meyer,Melbourne,Australia,2024-12-10,2,1918.174,21,Active
1392,Cody Sanchez,Paris,France,2024-12-02,2,1915.8155,29,Active
1905,Alec Dixon,Paris,France,2024-11-24,2,1909.723,37,Active
530,Ashley Carr,Toronto,Canada,2024-12-06,2,1901.392,25,Active
477,Anthony Nash,Vancouver,Canada,2024-12-01,4,1894.2894999999999,30,Active
156,Robin Hall,Melbourne,Australia,2024-12-29,3,1893.981,2,Active
2059,Zachary Miller,Los Angeles,USA,2024-11-22,4,1890.7465,39,Active
1965,Mrs. Emily Waters,Los Angeles,USA,2024-10-20,3,1884.8010000000002,72,Active
337,Misty Hansen,Bangkok,Thailand,2024-12-02,1,1878.6599999999999,29,Active
190,Julie Spencer,Toronto,Canada,2024-10-15,3,1878.6215,77,Active
1611,Ruben Cruz,Berlin,Germany,2024-10-07,2,1871.926,85,Active
1135,Stanley Bryant,Bangkok,Thailand,2024-12-07,2,1870.5404999999998,24,Active
1194,Jeremy Lawson,Los Angeles,USA,2024-12-30,2,1866.5835,1,Active
2182,Monica Richardson,Munich,Germany,2024-10-22,1,1849.7735,70,Active
2247,Ashley Lee,London,UK,2024-11-28,1,1839.47,33,Active
1109,Brad Ruiz,Toronto,Canada,2024-10-15,4,1824.079,77,Active
925,Hannah Harmon,Los Angeles,USA,2024-11-21,2,1823.6290000000001,40,Active
1793,Robert Cox,Manchester,UK,2024-10-30,2,1811.3774999999998,62,Active
2065,Christine Murray,Bangkok,Thailand,2024-12-20,2,1810.7,11,Active
